"disease"	"codetype"	"diag_code"	"readcode"	"description"	"comment"
"1972"	"Venous thromboembolism"	"Aurum"	"2534187010"	"G801E00"	"Deep vein thrombosis of leg related to intravenous drug use"	""
"1973"	"Venous thromboembolism"	"Aurum"	"268641000006113"	"L43z.00"	"Obstetric pulmonary embolism NOS"	""
"1974"	"Venous thromboembolism"	"Aurum"	"268671000006117"	"L43z200"	"Obstetric pulmonary embolism NOS - delivered with p/n comp"	""
"1975"	"Venous thromboembolism"	"Aurum"	"268721000006114"	"L433300"	"Obstetric pyaemic and septic pulm embolism + a/n comp"	""
"1976"	"Venous thromboembolism"	"Aurum"	"268731000006112"	"L433400"	"Obstetric pyaemic and septic pulm embolism + p/n comp"	""
"1977"	"Venous thromboembolism"	"Aurum"	"268741000006119"	"L433200"	"Obstetric pyaemic and septic pulm embolism - deliv +p/n comp"	""
"1978"	"Venous thromboembolism"	"Aurum"	"269411000006115"	"L432200"	"Obstetric blood-clot pulm embolism - delivered with p/n comp"	""
"1979"	"Venous thromboembolism"	"Aurum"	"269431000006114"	"L432300"	"Obstetric blood-clot pulmonary embolism + a/n complication"	""
"1980"	"Venous thromboembolism"	"Aurum"	"269441000006116"	"L432400"	"Obstetric blood-clot pulmonary embolism + p/n complication"	""
"1981"	"Venous thromboembolism"	"Aurum"	"272243017"	"7A6B.00"	"Open removal of thrombus from vein"	""
"1982"	"Venous thromboembolism"	"Aurum"	"272244011"	"7A6B.11"	"Open vein thrombectomy"	""
"1983"	"Venous thromboembolism"	"Aurum"	"272245012"	"7A6B000"	"Open thrombectomy of vein of upper limb"	""
"1984"	"Venous thromboembolism"	"Aurum"	"272246013"	"7A6B100"	"Open thrombectomy of vein of lower limb"	""
"1985"	"Venous thromboembolism"	"Aurum"	"272247016"	"7A6By00"	"Other specified open removal of thrombus from vein"	""
"1986"	"Venous thromboembolism"	"Aurum"	"272248014"	"7A6Bz00"	"Open removal of thrombus from vein NOS"	""
"1987"	"Venous thromboembolism"	"Aurum"	"2773861000006116"	""	"Amniotic fluid pulmonary embolism"	""
"1988"	"Venous thromboembolism"	"Aurum"	"2795114019"	"G825.00"	"Thrombosis of subclavian vein"	""
"1989"	"Venous thromboembolism"	"Aurum"	"300313017"	"G63y100"	"Cerebral infarction due to embolism of precerebral arteries"	""
"1990"	"Venous thromboembolism"	"Aurum"	"300322016"	"G641000"	"Cerebral infarction due to embolism of cerebral arteries"	""
"1991"	"Venous thromboembolism"	"Aurum"	"300704016"	"G82..00"	"Other venous embolism and thrombosis"	""
"1992"	"Venous thromboembolism"	"Aurum"	"300714013"	"G82z000"	"Embolus of vein NOS"	""
"1993"	"Venous thromboembolism"	"Aurum"	"300975010"	"Gyu8200"	"[X]Embolism and thrombosis of other specified veins"	""
"1994"	"Venous thromboembolism"	"Aurum"	"305583013"	"L096200"	"Blood-clot embolism following abortive pregnancy"	""
"1995"	"Venous thromboembolism"	"Aurum"	"305585018"	"L096400"	"Pulmonary embolism following abortive pregnancy"	""
"1996"	"Venous thromboembolism"	"Aurum"	"307739018"	"L413000"	"Antenatal deep vein thrombosis unspecified"	""
"1997"	"Venous thromboembolism"	"Aurum"	"307740016"	"L413100"	"Antenatal deep vein thrombosis - delivered"	""
"1998"	"Venous thromboembolism"	"Aurum"	"307741017"	"L413200"	"Antenatal deep vein thrombosis with antenatal complication"	""
"1999"	"Venous thromboembolism"	"Aurum"	"307742012"	"L413z00"	"Antenatal deep vein thrombosis NOS"	""
"2000"	"Venous thromboembolism"	"Aurum"	"307747018"	"L414000"	"Postnatal deep vein thrombosis unspecified"	""
"2001"	"Venous thromboembolism"	"Aurum"	"307749015"	"L414200"	"Postnatal deep vein thrombosis with postnatal complication"	""
"2002"	"Venous thromboembolism"	"Aurum"	"307750015"	"L414z00"	"Postnatal deep vein thrombosis NOS"	""
"2003"	"Venous thromboembolism"	"Aurum"	"307815016"	"L43..00"	"Obstetric pulmonary embolism"	""
"2004"	"Venous thromboembolism"	"Aurum"	"307816015"	"L43..11"	"Obstetric pulmonary embolus"	""
"2005"	"Venous thromboembolism"	"Aurum"	"307832017"	"L432.00"	"Obstetric blood-clot pulmonary embolism"	""
"2006"	"Venous thromboembolism"	"Aurum"	"307833010"	"L432000"	"Obstetric blood-clot pulmonary embolism unspecified"	""
"2007"	"Venous thromboembolism"	"Aurum"	"307834016"	"L432100"	"Obstetric blood-clot pulmonary embolism - delivered"	""
"2008"	"Venous thromboembolism"	"Aurum"	"307838018"	"L432z00"	"Obstetric blood-clot pulmonary embolism NOS"	""
"2009"	"Venous thromboembolism"	"Aurum"	"307847014"	"L433000"	"Obstetric pyaemic and septic pulmonary embolism unspecified"	""
"2010"	"Venous thromboembolism"	"Aurum"	"307848016"	"L433100"	"Obstetric pyaemic and septic pulmonary embolism - delivered"	""
"2011"	"Venous thromboembolism"	"Aurum"	"307856018"	"L433z00"	"Obstetric pyaemic and septic pulmonary embolism NOS"	""
"2012"	"Venous thromboembolism"	"Aurum"	"307861016"	"L43y000"	"Other obstetric pulmonary embolism unspecified"	""
"2013"	"Venous thromboembolism"	"Aurum"	"307862011"	"L43y100"	"Other obstetric pulmonary embolism - delivered"	""
"2014"	"Venous thromboembolism"	"Aurum"	"307866014"	"L43yz00"	"Other obstetric pulmonary embolism NOS"	""
"2015"	"Venous thromboembolism"	"Aurum"	"307867017"	"L43zz00"	"Obstetric pulmonary embolism NOS"	""
"2016"	"Venous thromboembolism"	"Aurum"	"307868010"	"L43z000"	"Obstetric pulmonary embolism NOS, unspecified"	""
"2017"	"Venous thromboembolism"	"Aurum"	"307869019"	"L43z100"	"Obstetric pulmonary embolism NOS - delivered"	""
"2018"	"Venous thromboembolism"	"Aurum"	"307871019"	"L43z300"	"Obstetric pulmonary embolism NOS with antenatal complication"	""
"2019"	"Venous thromboembolism"	"Aurum"	"307872014"	"L43z400"	"Obstetric pulmonary embolism NOS with postnatal complication"	""
"2020"	"Venous thromboembolism"	"Aurum"	"308193011"	"Lyu6400"	"[X]Other obstetric embolism"	""
"2021"	"Venous thromboembolism"	"Aurum"	"309264011"	"M2y2100"	"Subcutaneous postphlebitic calcification"	""
"2022"	"Venous thromboembolism"	"Aurum"	"3215871000006116"	""	"Thrombosis of corpus cavernosum"	""
"2023"	"Venous thromboembolism"	"Aurum"	"325205013"	"SP32100"	"Thromboembolism after infusion"	""
"2024"	"Venous thromboembolism"	"Aurum"	"3308951000006115"	""	"Antepartum deep vein thrombosis"	""
"2025"	"Venous thromboembolism"	"Aurum"	"3308961000006118"	""	"Antepartum deep phlebothrombosis"	""
"2026"	"Venous thromboembolism"	"Aurum"	"3414341000006115"	""	"Postpartum deep phlebothrombosis"	""
"2027"	"Venous thromboembolism"	"Aurum"	"3414351000006118"	""	"Postpartum deep vein thrombosis"	""
"2028"	"Venous thromboembolism"	"Aurum"	"34363019"	"G8y1.00"	"Postphlebitic syndrome"	""
"2029"	"Venous thromboembolism"	"Aurum"	"3462921000006119"	""	"PE - Pulmonary embolism"	""
"2030"	"Venous thromboembolism"	"Aurum"	"358041000000114"	"7A6S300"	"Percutaneous transluminal venous thrombolysis NEC"	""
"2031"	"Venous thromboembolism"	"Aurum"	"359571000000118"	"7A6Qz00"	"Percutaneous removal of thrombus from vein NOS"	""
"2032"	"Venous thromboembolism"	"Aurum"	"359771000000114"	"7A6Qy00"	"Other specified percutaneous removal of thrombus from vein"	""
"2033"	"Venous thromboembolism"	"Aurum"	"359871000000116"	"7A6Q100"	"Percutaneous aspiration thromboembolectomy"	""
"2034"	"Venous thromboembolism"	"Aurum"	"3654851000006117"	""	"Thrombectomy of venous graft"	""
"2035"	"Venous thromboembolism"	"Aurum"	"3728451000006116"	""	"Cerebral arterial embolism"	""
"2036"	"Venous thromboembolism"	"Aurum"	"395803017"	"G82z100"	"Thrombosis of vein NOS"	""
"2037"	"Venous thromboembolism"	"Aurum"	"398448013"	"L433.00"	"Obstetric pyaemic and septic pulmonary embolism"	""
"2038"	"Venous thromboembolism"	"Aurum"	"398450017"	"L43y.00"	"Other obstetric pulmonary embolism"	""
"2039"	"Venous thromboembolism"	"Aurum"	"419640012"	"G822000"	"Thrombosis of inferior vena cava"	""
"2040"	"Venous thromboembolism"	"Aurum"	"437622013"	"G824.00"	"Axillary vein thrombosis"	""
"2041"	"Venous thromboembolism"	"Aurum"	"4403261000006113"	""	"DVT - Deep vein thrombosis"	""
"2042"	"Venous thromboembolism"	"Aurum"	"453210011"	"G802000"	"Thrombosis of vein of leg"	""
"2043"	"Venous thromboembolism"	"Aurum"	"4666331000006118"	""	"Percutaneous embolectomy of pulmonary artery"	""
"2044"	"Venous thromboembolism"	"Aurum"	"4666341000006111"	""	"Transluminal pulmonary embolectomy"	""
"2045"	"Venous thromboembolism"	"Aurum"	"4785671000006113"	""	"Deep venous thrombosis of the superior mesenteric vein"	""
"2046"	"Venous thromboembolism"	"Aurum"	"4793231000006110"	""	"Incomplete pregnancy loss with embolism"	""
"2047"	"Venous thromboembolism"	"Aurum"	"4802301000006116"	""	"Puerperal pulmonary embolism"	""
"2048"	"Venous thromboembolism"	"Aurum"	"4802491000006118"	""	"Obstetric pyemic and septic pulmonary embolism - delivered"	""
"2049"	"Venous thromboembolism"	"Aurum"	"4802511000006112"	""	"Obstetric pyemic and septic pulmonary embolism - delivered with postnatal complication"	""
"2050"	"Venous thromboembolism"	"Aurum"	"4802531000006118"	""	"Obstetric pyemic and septic pulmonary embolism with antenatal complication"	""
"2051"	"Venous thromboembolism"	"Aurum"	"4802551000006113"	""	"Obstetric pyemic and septic pulmonary embolism with postnatal complication"	""
"2052"	"Venous thromboembolism"	"Aurum"	"495552014"	"L413.00"	"Antenatal deep vein thrombosis"	""
"2053"	"Venous thromboembolism"	"Aurum"	"497563011"	"L414.00"	"Postnatal deep vein thrombosis"	""
"2054"	"Venous thromboembolism"	"Aurum"	"497564017"	"L414.11"	"DVT - deep venous thrombosis, postnatal"	""
"2055"	"Venous thromboembolism"	"Aurum"	"499917019"	"G402.00"	"Pulmonary infarct"	""
"2056"	"Venous thromboembolism"	"Aurum"	"5059381000006115"	""	"Embolus of vein"	""
"2057"	"Venous thromboembolism"	"Aurum"	"542831000006116"	"G641.11"	"Cerebral embolus"	""
"2058"	"Venous thromboembolism"	"Aurum"	"5499801000006116"	""	"Obstetric pyemic and septic pulmonary embolism"	""
"2059"	"Venous thromboembolism"	"Aurum"	"5593341000006115"	""	"Percutaneous thrombolysis of vein"	""
"2060"	"Venous thromboembolism"	"Aurum"	"5992311000006119"	""	"Thrombosis of vein of lower limb"	""
"2061"	"Venous thromboembolism"	"Aurum"	"632111000000118"	"G401100"	"Recurrent pulmonary embolism"	""
"2062"	"Venous thromboembolism"	"Aurum"	"632731000006118"	"L413.11"	"DVT - deep venous thrombosis, antenatal"	""
"2063"	"Venous thromboembolism"	"Aurum"	"6694741000006111"	""	"Deep venous thrombosis of lower extremity"	""
"2064"	"Venous thromboembolism"	"Aurum"	"6694751000006113"	""	"DVT - Deep vein thrombosis of lower limb"	""
"2065"	"Venous thromboembolism"	"Aurum"	"6694761000006110"	""	"Deep venous thrombosis of leg"	""
"2066"	"Venous thromboembolism"	"Aurum"	"6694771000006115"	""	"Deep venous thrombosis of lower limb"	""
"2067"	"Venous thromboembolism"	"Aurum"	"7098321000006117"	""	"Venous thromboembolic disease"	""
"2068"	"Venous thromboembolism"	"Aurum"	"7098901000006114"	""	"Percutaneous transluminal thrombolysis of vein with reconstruction"	""
"2069"	"Venous thromboembolism"	"Aurum"	"7273741000006119"	""	"Deep venous thrombosis of peroneal vein"	""
"2070"	"Venous thromboembolism"	"Aurum"	"7498901000006118"	""	"Induced termination of pregnancy complicated by pulmonary embolism"	""
"2071"	"Venous thromboembolism"	"Aurum"	"7498911000006115"	""	"Termination of pregnancy complicated by pulmonary embolism"	""
"2072"	"Venous thromboembolism"	"Aurum"	"7665071000006116"	""	"Recurrent DVT (deep vein thrombosis)"	""
"2073"	"Venous thromboembolism"	"Aurum"	"8361011000006114"	""	"Unprovoked DVT (deep vein thrombosis)"	""
"2074"	"Venous thromboembolism"	"Aurum"	"8361031000006115"	""	"Provoked DVT (deep vein thrombosis)"	""
"2075"	"Venous thromboembolism"	"Aurum"	"851241000006115"	""	"Axillary vein thrombosis"	""
"2076"	"Venous thromboembolism"	"Aurum"	"884731000006110"	"G801.99"	"Deep venous thrombosis - leg"	""
"2077"	"Venous thromboembolism"	"Aurum"	"884741000006117"	"G82z099"	"Venous embolism NOS"	""
"2078"	"Venous thromboembolism"	"Aurum"	"884751000006115"	"G82z199"	"Venous thrombosis NOS"	""
"2079"	"Venous thromboembolism"	"Aurum"	"884971000006110"	"G8y1.99"	"Post-phlebitic syndrome"	""
"2080"	"Venous thromboembolism"	"Aurum"	"888731000006119"	"L43..99"	"Obstetrical pulmonary embolism"	""
"2081"	"Venous thromboembolism"	"Aurum"	"98484016"	"G401.00"	"Pulmonary embolism"	""
"2082"	"Venous thromboembolism"	"Aurum"	"989221000006110"	"G801D99"	"Deep venous thrombosis - leg"	""
"2083"	"Venous thromboembolism"	"Gold"	"100103"	"G824.00"	"Axillary vein thrombosis"	""
"2084"	"Venous thromboembolism"	"Gold"	"100502"	"L413200"	"Antenatal deep vein thrombosis with antenatal complication"	""
"2085"	"Venous thromboembolism"	"Gold"	"101944"	"L43z000"	"Obstetric pulmonary embolism NOS, unspecified"	""
"2086"	"Venous thromboembolism"	"Gold"	"102038"	"7A6Qz00"	"Percutaneous removal of thrombus from vein NOS"	""
"2087"	"Venous thromboembolism"	"Gold"	"102175"	"7A6Q100"	"Percutaneous aspiration thromboembolectomy"	""
"2088"	"Venous thromboembolism"	"Gold"	"102186"	"7A6S200"	"Percutaneous transluminal venous thrombolysis reconstruction"	""
"2089"	"Venous thromboembolism"	"Gold"	"104342"	"G801G00"	"Recurrent deep vein thrombosis"	""
"2090"	"Venous thromboembolism"	"Gold"	"104392"	"G8y4.00"	"Postthrombotic syndrome"	""
"2091"	"Venous thromboembolism"	"Gold"	"105403"	"G825.00"	"Thrombosis of subclavian vein"	""
"2092"	"Venous thromboembolism"	"Gold"	"106850"	"G826.00"	"Thrombosis of internal jugular vein"	""
"2093"	"Venous thromboembolism"	"Gold"	"107851"	"G827.00"	"Thrombosis of external jugular vein"	""
"2094"	"Venous thromboembolism"	"Gold"	"109337"	"L43yz00"	"Other obstetric pulmonary embolism NOS"	""
"2095"	"Venous thromboembolism"	"Gold"	"110449"	"G801J00"	"Provoked deep vein thrombosis"	""
"2096"	"Venous thromboembolism"	"Gold"	"110542"	"G801H00"	"Unprovoked deep vein thrombosis"	""
"2097"	"Venous thromboembolism"	"Gold"	"111872"	"7A6Qy00"	"Other specified percutaneous removal of thrombus from vein"	""
"2098"	"Venous thromboembolism"	"Gold"	"112113"	"L096200"	"Blood-clot embolism following abortive pregnancy"	""
"2099"	"Venous thromboembolism"	"Gold"	"112358"	"L414100"	"Postnatal deep vein thrombosis - delivered with p/n comp"	""
"2100"	"Venous thromboembolism"	"Gold"	"112578"	"L432300"	"Obstetric blood-clot pulmonary embolism + a/n complication"	""
"2101"	"Venous thromboembolism"	"Gold"	"112710"	"L432z00"	"Obstetric blood-clot pulmonary embolism NOS"	""
"2102"	"Venous thromboembolism"	"Gold"	"113599"	"L432000"	"Obstetric blood-clot pulmonary embolism unspecified"	""
"2103"	"Venous thromboembolism"	"Gold"	"113630"	"L432200"	"Obstetric blood-clot pulm embolism - delivered with p/n comp"	""
"2104"	"Venous thromboembolism"	"Gold"	"114089"	"L43y.00"	"Other obstetric pulmonary embolism"	""
"2105"	"Venous thromboembolism"	"Gold"	"1224"	"SP12200"	"Post operative deep vein thrombosis"	""
"2106"	"Venous thromboembolism"	"Gold"	"1266"	"G401.00"	"Pulmonary embolism"	""
"2107"	"Venous thromboembolism"	"Gold"	"15019"	"G641.00"	"Cerebral embolism"	""
"2108"	"Venous thromboembolism"	"Gold"	"15798"	"7A6Bz00"	"Open removal of thrombus from vein NOS"	""
"2109"	"Venous thromboembolism"	"Gold"	"18121"	"G401000"	"Post operative pulmonary embolus"	""
"2110"	"Venous thromboembolism"	"Gold"	"18144"	"7A6B.11"	"Open vein thrombectomy"	""
"2111"	"Venous thromboembolism"	"Gold"	"18830"	"L414.11"	"DVT - deep venous thrombosis, postnatal"	""
"2112"	"Venous thromboembolism"	"Gold"	"2198"	"G82z011"	"Embolism of vein NOS"	""
"2113"	"Venous thromboembolism"	"Gold"	"22038"	"G801D00"	"Deep vein thrombosis of lower limb"	""
"2114"	"Venous thromboembolism"	"Gold"	"23588"	"L414200"	"Postnatal deep vein thrombosis with postnatal complication"	""
"2115"	"Venous thromboembolism"	"Gold"	"23667"	"L413.00"	"Antenatal deep vein thrombosis"	""
"2116"	"Venous thromboembolism"	"Gold"	"24446"	"G63y100"	"Cerebral infarction due to embolism of precerebral arteries"	""
"2117"	"Venous thromboembolism"	"Gold"	"25478"	"G801.12"	"Deep vein thrombosis, leg"	""
"2118"	"Venous thromboembolism"	"Gold"	"26650"	"G82..00"	"Other venous embolism and thrombosis"	""
"2119"	"Venous thromboembolism"	"Gold"	"26873"	"L413.11"	"DVT - deep venous thrombosis, antenatal"	""
"2120"	"Venous thromboembolism"	"Gold"	"27975"	"G641000"	"Cerebral infarction due to embolism of cerebral arteries"	""
"2121"	"Venous thromboembolism"	"Gold"	"33600"	"7A6B100"	"Open thrombectomy of vein of lower limb"	""
"2122"	"Venous thromboembolism"	"Gold"	"3392"	"G801.13"	"DVT - Deep vein thrombosis"	""
"2123"	"Venous thromboembolism"	"Gold"	"34758"	"G641.11"	"Cerebral embolus"	""
"2124"	"Venous thromboembolism"	"Gold"	"37849"	"G82z000"	"Embolus of vein NOS"	""
"2125"	"Venous thromboembolism"	"Gold"	"38372"	"SP32100"	"Thromboembolism after infusion"	""
"2126"	"Venous thromboembolism"	"Gold"	"42506"	"G801C00"	"Deep vein thrombosis of leg related to air travel"	""
"2127"	"Venous thromboembolism"	"Gold"	"428"	"G82z100"	"Thrombosis of vein NOS"	""
"2128"	"Venous thromboembolism"	"Gold"	"44404"	"L43z400"	"Obstetric pulmonary embolism NOS with postnatal complication"	""
"2129"	"Venous thromboembolism"	"Gold"	"4607"	"L414.00"	"Postnatal deep vein thrombosis"	""
"2130"	"Venous thromboembolism"	"Gold"	"4717"	"G402.00"	"Pulmonary infarct"	""
"2131"	"Venous thromboembolism"	"Gold"	"48920"	"G801E00"	"Deep vein thrombosis of leg related to intravenous drug use"	""
"2132"	"Venous thromboembolism"	"Gold"	"49269"	"L432.00"	"Obstetric blood-clot pulmonary embolism"	""
"2133"	"Venous thromboembolism"	"Gold"	"5197"	"G8y1.00"	"Postphlebitic syndrome"	""
"2134"	"Venous thromboembolism"	"Gold"	"54205"	"J420200"	"Thrombus of the superior mesenteric veins"	""
"2135"	"Venous thromboembolism"	"Gold"	"5696"	"7A6B.00"	"Open removal of thrombus from vein"	""
"2136"	"Venous thromboembolism"	"Gold"	"61203"	"L413z00"	"Antenatal deep vein thrombosis NOS"	""
"2137"	"Venous thromboembolism"	"Gold"	"61204"	"L414z00"	"Postnatal deep vein thrombosis NOS"	""
"2138"	"Venous thromboembolism"	"Gold"	"62855"	"Gyu8200"	"[X]Embolism and thrombosis of other specified veins"	""
"2139"	"Venous thromboembolism"	"Gold"	"65725"	"L413000"	"Antenatal deep vein thrombosis unspecified"	""
"2140"	"Venous thromboembolism"	"Gold"	"67006"	"L096400"	"Pulmonary embolism following abortive pregnancy"	""
"2141"	"Venous thromboembolism"	"Gold"	"68438"	"L43..11"	"Obstetric pulmonary embolus"	""
"2142"	"Venous thromboembolism"	"Gold"	"69921"	"L414000"	"Postnatal deep vein thrombosis unspecified"	""
"2143"	"Venous thromboembolism"	"Gold"	"70634"	"7A6B000"	"Open thrombectomy of vein of upper limb"	""
"2144"	"Venous thromboembolism"	"Gold"	"7174"	"L43..00"	"Obstetric pulmonary embolism"	""
"2145"	"Venous thromboembolism"	"Gold"	"71877"	"M2y2100"	"Subcutaneous postphlebitic calcification"	""
"2146"	"Venous thromboembolism"	"Gold"	"73569"	"L43z.00"	"Obstetric pulmonary embolism NOS"	""
"2147"	"Venous thromboembolism"	"Gold"	"824"	"G801.11"	"Deep vein thrombosis"	""
"2148"	"Venous thromboembolism"	"Gold"	"83512"	"7A6By00"	"Other specified open removal of thrombus from vein"	""
"2149"	"Venous thromboembolism"	"Gold"	"84367"	"7A6S300"	"Percutaneous transluminal venous thrombolysis NEC"	""
"2150"	"Venous thromboembolism"	"Gold"	"89444"	"7A6Q.00"	"Percutaneous removal of thrombus from vein"	""
"2151"	"Venous thromboembolism"	"Gold"	"9255"	"G802000"	"Thrombosis of vein of leg"	""
"2152"	"Venous thromboembolism"	"Gold"	"94405"	"L413100"	"Antenatal deep vein thrombosis - delivered"	""
"2153"	"Venous thromboembolism"	"Gold"	"96209"	"G401100"	"Recurrent pulmonary embolism"	""
"2154"	"Venous thromboembolism"	"Gold"	"9701"	"G401.12"	"Pulmonary embolus"	""
"2155"	"Venous thromboembolism"	"Gold"	"97367"	"L43z100"	"Obstetric pulmonary embolism NOS - delivered"	""
"2156"	"Venous thromboembolism"	"Gold"	"97808"	"G822000"	"Thrombosis of inferior vena cava"	""
"2157"	"Venous thromboembolism"	"Gold"	"98526"	"G801F00"	"Deep vein thrombosis of peroneal vein"	""
"2158"	"Venous thromboembolism"	"Gold"	"98639"	"L43zz00"	"Obstetric pulmonary embolism NOS"	""
"2159"	"Venous thromboembolism"	"ICD-10"	"I26"	""	"Pulmonary embolism"	""
"2160"	"Venous thromboembolism"	"ICD-10"	"I26.0"	""	"Pulmonary embolism with mention of acute cor pulmonale"	""
"2161"	"Venous thromboembolism"	"ICD-10"	"I26.9"	""	"Pulmonary embolism without mention of acute cor pulmonale"	""
"2162"	"Venous thromboembolism"	"ICD-10"	"I63.1"	""	"Cerebral infarction due to embolism of precerebral arteries"	""
"2163"	"Venous thromboembolism"	"ICD-10"	"I63.4"	""	"Cerebral infarction due to embolism of cerebral arteries"	""
"2164"	"Venous thromboembolism"	"ICD-10"	"I67.6"	""	"Nonpyogenic thrombosis of intracranial venous system"	""
"2165"	"Venous thromboembolism"	"ICD-10"	"I80.2"	""	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	""
"2166"	"Venous thromboembolism"	"ICD-10"	"I82"	""	"Other venous embolism and thrombosis"	""
"2167"	"Venous thromboembolism"	"ICD-10"	"I82.2"	""	"Embolism and thrombosis of vena cava"	""
"2168"	"Venous thromboembolism"	"ICD-10"	"I82.8"	""	"Embolism and thrombosis of other specified veins"	""
"2169"	"Venous thromboembolism"	"ICD-10"	"I82.9"	""	"Embolism and thrombosis of unspecified vein"	""
"2170"	"Venous thromboembolism"	"ICD-10"	"O87.1"	""	"Deep phlebothrombosis in the puerperium"	""
"2171"	"Venous thromboembolism"	"ICD-10"	"O88.2"	""	"Obstetric blood-clot embolism"	""
"2172"	"Venous thromboembolism"	"ICD-9"	"415.0"	""	"415.0 Acute cor pulmonale"	""
